pair_id,pressure_axis,intervention_role,mitigation_action,target_scope_canonical,target_scope_source,target_scope_status,stressed_template_id,mitigated_template_id,logical_question_id,dataset_profile_id,dataset_size_class,stressed_condition_id,mitigated_condition_id,stressed_execution_count,mitigated_execution_count,changed_fields,stressed_config_json,mitigated_config_json,target_metric,repeat_count,complete_repeat_count,elapsed_ratio_median,elapsed_ratio_min,elapsed_ratio_max,target_log2_gain_median,target_log2_gain_std,positive_repeat_share,result_equivalence_status,same_row_count,exact_multiset_hash,policy_id,action_display_name,action_kind,policy_display_name,policy_intended_use,expected_changed_fields,expected_no_change,gain_pair_status,strict_gain_eligible,review_gain_eligible,change_contract_status,original_result_equivalence_status,correctness_recovery_status,correctness_recovery_applied
pair-5ad6a515f131ea40646afc36,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,pilot-balanced-v1,medium,cond-24d14e884740e07cae5e,cond-095e4feaba4118072ec7,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.7387098527253954,0.7373512309113635,0.9414956248701315,-0.4369202748058139,0.1794483189247509,0.0,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-66c9f9013ec152e0a0b767c9,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_raw_wide_sample,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,raw-large-balanced-v1,large,cond-1fccd5331bdca73a3a8a,cond-beb200fad16d39663331,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_event_raw_wide_sample""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_event_raw_wide_sample""]}",execution_time_seconds,3,3,1.1802792896894567,1.095192939229819,1.2649397454790177,0.2391282851578881,0.1046982188672929,1.0,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-67257a57ca7bbbf5ef5b5236,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_global_user_join,gac_fdw_multiregion_global_user_join,global_user_topk,pilot-balanced-v1,medium,cond-d77c139b572d242157fb,cond-2a67f40ba833dd1ddb86,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_global_user_join""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_global_user_join""]}",execution_time_seconds,3,3,34.12461306143986,33.54266380027561,34.12501848682898,5.092740782311596,0.0124162830939351,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-68a988c786359a10476fd1df,remote_path,calibration,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-small-balanced-v1,small,cond-43f82ffe72d7d8068041,cond-80fe9b364ce755c6a6f5,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}",execution_time_seconds,3,3,6.349993395154685,6.349993395154685,7.239824972651976,2.6667550912891285,0.0983926850387474,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-6bcbbfa73cc50f6c422d795c,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_raw_region_rollup,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,raw-small-balanced-v1,small,cond-12155af31c3ef43f5295,cond-a4a615f9de19421bb73f,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_raw_region_rollup""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_raw_region_rollup""]}",execution_time_seconds,3,3,17.10197791633089,16.988311793186504,17.505945059450593,4.096091283452575,0.0235813535620945,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-71be2e45a5bff7588df3d5c8,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_raw_wide_sample,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,raw-large-balanced-v1,large,cond-9fad74872fa6b1930659,cond-cef0b3442c439ef9bb0a,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_event_raw_wide_sample""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_event_raw_wide_sample""]}",execution_time_seconds,3,3,1.133592465521153,0.8789757432666135,1.3764183416205813,0.1809020744559084,0.3244850398471238,0.6666666666666666,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-7bb564eb7d2da9f47a10f413,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,raw-small-balanced-v1,small,cond-adab9c0ff822faa1640b,cond-90c765f36587fc922ef7,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,1.0769692027247435,0.9875107575407736,1.0864021292039683,0.1069769948110338,0.0725635716461631,0.6666666666666666,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-7d08d3df8077891c7519db94,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,pilot-balanced-v1,medium,cond-bed6718d93dad0d2548a,cond-19f9e1326e9663ea709c,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.9852970750564208,0.9290242220689963,1.0476111282697014,-0.0213693204780539,0.0887589465417749,0.6666666666666666,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-8046e8fec0dad373d9cb5ab4,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,raw-large-balanced-v1,large,cond-65a3e862604a57de47c1,cond-707cc4ce9b4c32db62d9,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.9450772011585618,0.9450772011585618,1.0037943106303586,-0.081495910337366,0.0440776911795721,0.3333333333333333,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-8310b26d94bee7813f034331,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,pilot-balanced-v1,medium,cond-454c8fb712374b0af6d7,cond-7df4b2dd6a56c1ac8ec1,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.9113137173642768,0.8933627063930029,1.1017433839207327,-0.1339803113607833,0.1689891956918551,0.3333333333333333,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
